id,facilityId,catalogItemId,programId,referenceName,yearOfInstallation,functionalStatus,utilization,voltageStabilizer,backupGenerator,voltageRegulator,manualTemperatureGauge,remoteTemperatureMonitor
1b19e5f9-da33-449c-8582-d1113a07955b,fb03bb36-dbcb-4020-aca4-205bda9b005a,6e3a6bcd-c939-4a7a-83e6-72c0edb51b89,10845cb9-d365-4aaa-badd-b4fa39c6a26a,gravida,1953,OBSOLETE,NOT_IN_USE,YES,UNKNOWN,NO,PAIRED,NO_RTM
e33c6b21-95a9-46da-859a-476f91249727,c51ab714-d240-4256-85c3-de7e37c4970a,65f1034a-9d02-4c25-93a1-9f9ec14e1db7,dce17f2e-af3e-40ad-8e00-3496adef44c3,mi in,1965,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,PAIRED
6f15eb81-5542-4cb2-bc4f-7a0f5d3dc194,9d6ed640-acc1-43c0-9164-4f8da0855e70,21164c83-851f-4a36-8d0e-f9e038ad276d,dce17f2e-af3e-40ad-8e00-3496adef44c3,rutrum nulla tellus,1972,NON_FUNCTIONING,NOT_IN_USE,YES,UNKNOWN,YES,NO_GAUGE,PAIRED
aacf1966-04f7-4fa8-abad-c8b62fd06210,647ca591-9350-475a-a736-3cfc2bb5d2a4,bb99e0a7-c8f4-4d93-9034-4fcd9feb1ae6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,tortor,2000,OBSOLETE,ACTIVE,UNKNOWN,NO,NO,NO_GAUGE,NO_RTM
843c7748-af2a-42fe-b2b8-9a9ea20e042a,3b1d848a-9e93-4550-ae89-92b7ddda4ad2,c48cbf83-c4be-4086-b2ca-1581b0c74b74,10845cb9-d365-4aaa-badd-b4fa39c6a26a,in,1988,OBSOLETE,NOT_IN_USE,NOT_APPLICABLE,NO,YES,NO_GAUGE,NO_RTM
0dbe3706-7496-437c-afb5-7f09ab9f84e6,5039d43c-ad46-4df9-bd08-2bac18107908,686bb6e5-8c9c-45e7-bc7b-855f164f46a3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,tincidunt,1962,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,NOT_APPLICABLE,NOT_APPLICABLE,PAIRED,NO_RTM
78f4b8cf-57d0-4024-88df-3df47eb0c865,f194a75f-3f6d-4894-af27-b7a9530ad9d2,84aecac1-2090-43d2-93ce-6a110c4197ad,dce17f2e-af3e-40ad-8e00-3496adef44c3,leo maecenas pulvinar,1981,FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,NO,NO,BUILD_IN,NO_RTM
fd493c49-e478-4d74-b661-d27af9604482,56123b98-a466-4154-85c4-44fb4b4b3528,68b98397-42df-4063-b0ab-20cdd70c6d0d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,vitae nisi nam,1952,OBSOLETE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,UNKNOWN,BUILD_IN,BUILD_IN
c342204a-330c-4cef-aa10-ccc8af59b03a,cd12b065-a6bf-4c40-8ae4-4a7eb24c53f4,69e43517-7f33-4546-8adf-5ce199ad11ca,10845cb9-d365-4aaa-badd-b4fa39c6a26a,lorem,1998,FUNCTIONING,ACTIVE,NO,UNKNOWN,UNKNOWN,NO_GAUGE,BUILD_IN
0f6f7361-0016-43b2-ae2b-ca210da5b97c,6f475db4-c153-467c-82f4-646e42998819,f430e4bb-e117-4e08-bbc9-04194efa03ea,10845cb9-d365-4aaa-badd-b4fa39c6a26a,in,1982,OBSOLETE,NOT_IN_USE,YES,NO,NO,BUILD_IN,BUILD_IN
a00ab256-5fc3-4b4c-90f3-681c97253e5f,d00621b2-f353-4cc6-a32e-28291d5523f0,89ff6bb0-54ea-4518-a1c6-b64933f79b0c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,pede posuere,2011,NON_FUNCTIONING,NOT_IN_USE,UNKNOWN,YES,UNKNOWN,NO_GAUGE,PAIRED
c21e475b-180b-4f84-8e7c-b7ada985fb9a,50d788f2-ff0e-4a66-977e-83dfaf9d1ed8,93a878ec-ce29-441e-8330-6f29324f94f4,dce17f2e-af3e-40ad-8e00-3496adef44c3,at,1988,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,YES,PAIRED,BUILD_IN
5dc062bd-1701-4d44-bad3-0e733f091923,467414ae-edbe-45ee-8c95-fa83b9d8d8a0,16fe6088-46f8-4e23-aa6e-718dca85e539,dce17f2e-af3e-40ad-8e00-3496adef44c3,quis justo maecenas,1989,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,NO_GAUGE,PAIRED
50218a9f-c397-4068-a4d4-494d178d132a,cfe50b16-e2cd-4279-9bd7-17e5eba44d2d,43a48db1-9e57-4538-ae5c-b345be5a0646,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a odio,1979,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NO,NOT_APPLICABLE,PAIRED,PAIRED
727c9732-47ee-4bbb-97cb-9c21f2655077,291ed779-dd7f-49d3-97f8-c0834a6dc9f3,5ace0a45-cdbb-4a27-977b-b27fb7912bea,dce17f2e-af3e-40ad-8e00-3496adef44c3,in consequat ut,2017,OBSOLETE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,YES,NO,PAIRED,NO_RTM
f5529b05-5af8-4679-8cb0-fb9067536b39,a3cf6dc1-8c70-4aea-be76-ff9b57961932,50afdb8c-dc1d-4fef-8420-56d398c99793,dce17f2e-af3e-40ad-8e00-3496adef44c3,elementum,1976,NON_FUNCTIONING,ACTIVE,NOT_APPLICABLE,NO,YES,NO_GAUGE,PAIRED
1dc8b4a1-0f8c-4164-8590-3939774568fc,bc603327-f200-437a-995b-a35c02970941,cee344e1-6d01-43d2-9feb-a7e19494fff3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,nulla tellus in,2011,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,YES,BUILD_IN,BUILD_IN
9390bdd2-3a2d-408b-a13d-44d77723e9a3,ee53d6d9-f1f6-4a3d-823d-e14dd3551046,cd7fc3c0-a434-4e81-99ed-7ac358e14860,dce17f2e-af3e-40ad-8e00-3496adef44c3,consequat dui,1954,OBSOLETE,NOT_IN_USE,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,PAIRED,BUILD_IN
768b731d-71d6-44ea-b3e8-6eaf73e68c29,8cac992b-25e4-458e-84de-bd86f463b8e5,6e7b2b62-4cf6-4d12-bb5d-53255cf02ac2,dce17f2e-af3e-40ad-8e00-3496adef44c3,in quis justo,1968,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,YES,BUILD_IN,NO_RTM
fe29fa11-9557-4de8-b94f-324a29e42803,44cc8298-d553-42c8-8c00-14f083ec8d81,c1141c8b-8ad1-49ad-afa0-b9037be9beca,dce17f2e-af3e-40ad-8e00-3496adef44c3,arcu,2014,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,UNKNOWN,UNKNOWN,BUILD_IN,NO_RTM
b6415417-5464-4d98-aa1a-2e81d6105827,570b2fad-f6ac-4471-a2e1-a5f7ca699fe2,f91074b5-328e-405e-81cf-29b3676125c7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,mi sit amet,1953,FUNCTIONING,ACTIVE,NOT_APPLICABLE,UNKNOWN,NOT_APPLICABLE,BUILD_IN,NO_RTM
14d888fb-b1ed-447b-9a44-17227498b510,3d859e6a-b62d-45fc-93a2-13a1e3542443,3707910a-1c54-4339-b29a-50d89ed2ecdf,dce17f2e-af3e-40ad-8e00-3496adef44c3,dolor,1977,NON_FUNCTIONING,NOT_IN_USE,NO,UNKNOWN,YES,PAIRED,NO_RTM
30e7ea72-d94f-4bec-811b-392eb9e432b1,82cd598e-72a2-4531-9f20-8388f36f84d1,5eb2122c-ebd6-41d4-a6c3-ecf570b31e57,dce17f2e-af3e-40ad-8e00-3496adef44c3,suspendisse,1965,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,PAIRED,PAIRED
937463ad-01f5-4345-8241-a76f87ef2956,16e025b2-0447-4401-af45-98919367b0d8,ef367f4c-e5f1-42be-a128-f1f800cf27e0,dce17f2e-af3e-40ad-8e00-3496adef44c3,neque libero,1959,FUNCTIONING,NOT_IN_USE,UNKNOWN,YES,NOT_APPLICABLE,PAIRED,BUILD_IN
6fb73d1d-d8ba-4c03-88b5-3d7eff788ff3,baba78c8-72a0-4d7f-bce4-f978f711b2b6,8205362c-82ed-46e9-90d7-da0eab10a29a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,natoque,1965,OBSOLETE,ACTIVE,NOT_APPLICABLE,YES,UNKNOWN,PAIRED,NO_RTM
1853aecd-480f-491f-8fb1-806275ba8b4a,a1a1785b-53f1-44fb-ac5b-b2c663458b63,854684c6-31a7-45bd-95df-57740d7a32b1,dce17f2e-af3e-40ad-8e00-3496adef44c3,interdum mauris non,2008,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,NO_GAUGE,PAIRED
682ea1cf-aaa7-4562-a549-492b6965836c,6cb97dcd-c9bb-4aca-9652-c11377237df3,d8e3f39f-fd60-4b89-874e-c15508d8213a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,lacinia aenean,1988,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,YES,NOT_APPLICABLE,PAIRED,BUILD_IN
4f22c152-48eb-425e-add5-2b632833ff64,0b943349-269a-4f48-a34c-eacd970a054e,6ae2d965-9f68-4a2a-9c4c-40e8f9e5c10e,dce17f2e-af3e-40ad-8e00-3496adef44c3,vestibulum,1957,NON_FUNCTIONING,ACTIVE,NOT_APPLICABLE,UNKNOWN,NOT_APPLICABLE,PAIRED,BUILD_IN
41d9be29-a4af-4974-9125-4f13431468d0,2bb23a32-cd73-4bff-b263-f0ddef598cca,0dfefdba-716e-4056-82ff-5fc825203cca,10845cb9-d365-4aaa-badd-b4fa39c6a26a,rhoncus sed,1969,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,YES,NOT_APPLICABLE,PAIRED,NO_RTM
b63266ec-b683-4e46-9e3b-542fce96f8a5,66f36eee-fd9b-45e6-854c-0b53ffa8acda,906601b7-4f3e-45ff-8de4-8cce98f16331,10845cb9-d365-4aaa-badd-b4fa39c6a26a,erat,1965,NON_FUNCTIONING,ACTIVE,NO,NOT_APPLICABLE,YES,PAIRED,NO_RTM
514afb25-138b-43c5-9d30-f98c6e6fd405,d832e8b4-5203-489e-b2d4-63ad669c9346,28af63bf-ada8-4c21-afdc-8cb2f57a448d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,suspendisse accumsan,1987,OBSOLETE,ACTIVE,NOT_APPLICABLE,YES,UNKNOWN,PAIRED,BUILD_IN
3a072478-546c-42fb-a9f9-8186ca1b19da,036f25ea-0dd4-4981-af42-b77646e036bd,8e5da63b-3cc7-41e5-8e05-f3f58ccc0371,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ultrices phasellus,1978,FUNCTIONING,NOT_IN_USE,NO,NOT_APPLICABLE,UNKNOWN,BUILD_IN,BUILD_IN
63c08ae3-c17e-4093-871d-681d3fb0ac5e,6f2bb477-439f-4810-b805-fbaa089abd90,2dbd8ea6-b76a-4cb9-ba51-9118a1ef62bd,dce17f2e-af3e-40ad-8e00-3496adef44c3,volutpat,2008,NON_FUNCTIONING,NOT_IN_USE,YES,UNKNOWN,NO,NO_GAUGE,NO_RTM
c9c3cd92-2a91-4907-a832-00c67d746578,0167670d-42d8-4c77-98c7-cd5380d27fd2,a41bbcdf-4d7a-445a-8182-140a7d220cbe,10845cb9-d365-4aaa-badd-b4fa39c6a26a,phasellus id,1989,OBSOLETE,NOT_IN_USE,YES,NOT_APPLICABLE,NO,PAIRED,BUILD_IN
89645ce4-5d8d-4341-b27e-b313676cdbb6,2025852b-6c33-4132-aa60-80a9e58e41fe,289776af-30fb-40c8-b291-a2dd0964064f,dce17f2e-af3e-40ad-8e00-3496adef44c3,duis aliquam,1950,OBSOLETE,ACTIVE,YES,UNKNOWN,UNKNOWN,NO_GAUGE,BUILD_IN
fe6ca475-746d-4cbd-b75a-fc37f59c9499,6845c15e-768e-4b2c-ba84-b414d8f43f7a,110553d9-4007-4807-8d73-e530b82b08f3,dce17f2e-af3e-40ad-8e00-3496adef44c3,sodales sed tincidunt,1973,OBSOLETE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NO,NO,PAIRED,NO_RTM
41574166-7ec0-4910-8424-e1d6695ee055,093a4625-ccce-4fad-b73a-2b9572e504ef,22f60df6-5950-4417-8170-2a8a94eeb537,10845cb9-d365-4aaa-badd-b4fa39c6a26a,at turpis,1969,NON_FUNCTIONING,NOT_IN_USE,YES,NO,YES,NO_GAUGE,NO_RTM
7302829b-efa8-4fb4-86e4-b6b20daad9f9,175099d4-2dbd-455a-aff6-7b535d457722,fa92530c-6354-4eed-96e8-b5160eef6da3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,aenean fermentum donec,1956,OBSOLETE,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,YES,NO_GAUGE,NO_RTM
99448cd8-0472-4cd9-82c6-21cc586c82ba,e56375bd-fa87-448e-855b-719a553346b0,3e97a308-89ef-45bc-82ad-8bdf6927599a,dce17f2e-af3e-40ad-8e00-3496adef44c3,justo maecenas rhoncus,2000,OBSOLETE,NOT_IN_USE,NO,NO,UNKNOWN,NO_GAUGE,PAIRED
106525e7-b3b2-4d68-9f51-56e70393648a,a98aaaa0-3391-4dc2-81d2-af22807c8bac,9bddf7b5-e3d0-45b8-a21c-986ebb5adb03,dce17f2e-af3e-40ad-8e00-3496adef44c3,in porttitor,1985,FUNCTIONING,ACTIVE,UNKNOWN,NO,NOT_APPLICABLE,PAIRED,BUILD_IN
cdef77aa-4e14-47ab-ac7a-32bbc1e8e100,2cfa29f6-7085-4708-8f3c-f85fa2efb786,d57c9fb3-59d2-427b-9d42-092b39282325,10845cb9-d365-4aaa-badd-b4fa39c6a26a,vel enim sit,1973,FUNCTIONING,NOT_IN_USE,UNKNOWN,YES,NOT_APPLICABLE,NO_GAUGE,PAIRED
ecac095a-27e7-44c5-8f5a-7f4fecb8988a,a0e0c6aa-9751-48ef-b9ba-9e8e26f9727f,c5562764-5a85-4cce-a233-8caa9e8e279c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,turpis elementum,2007,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,NO,NOT_APPLICABLE,NO_GAUGE,PAIRED
eca9214c-e685-4cbf-8a3a-b5a9f04f240a,587d7728-3528-446c-a32c-5d4e364e9073,fbadeadb-40ec-48cd-9ce9-3c7166381733,dce17f2e-af3e-40ad-8e00-3496adef44c3,curabitur,1979,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,UNKNOWN,NO,NO_GAUGE,PAIRED
2d5ac330-1fd2-4213-812c-b9a6429a45d3,bfb82764-a8fc-44f2-afc0-86507cb26711,caa24916-4a10-43ae-a1cf-886882223e4f,dce17f2e-af3e-40ad-8e00-3496adef44c3,imperdiet nullam orci,1957,OBSOLETE,ACTIVE,YES,NOT_APPLICABLE,YES,PAIRED,BUILD_IN
80b0d4e9-435b-4891-b8c4-140468b2c120,a98aaaa0-3391-4dc2-81d2-af22807c8bac,83b4f2ba-14e8-46d4-a701-017cd6888680,dce17f2e-af3e-40ad-8e00-3496adef44c3,eleifend luctus,1978,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,YES,NO,BUILD_IN,BUILD_IN
1723f296-3fad-4c5e-a1e0-e0d36bf4374a,f788ebf4-74aa-4133-92e1-66197c5f47cc,1c2832ca-b1b4-449f-be06-8ed800010123,10845cb9-d365-4aaa-badd-b4fa39c6a26a,amet,1983,NON_FUNCTIONING,ACTIVE,YES,NO,UNKNOWN,PAIRED,BUILD_IN
1486a5ef-e519-4766-bfa7-2a0b152bdef5,2060a34c-3ec1-47ba-9840-d1b3bd9e0728,280ccf61-443c-487e-bbf4-f078330b2ca1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,nulla eget,1995,FUNCTIONING,ACTIVE,NOT_APPLICABLE,YES,NOT_APPLICABLE,PAIRED,NO_RTM
ea599cbb-e70a-44bc-90ea-456505357198,2145610e-ee2c-4670-b940-09eb037ef70d,a57b4146-530d-4672-b16c-377536d7a2fa,dce17f2e-af3e-40ad-8e00-3496adef44c3,nunc viverra dapibus,2006,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,NOT_APPLICABLE,BUILD_IN,BUILD_IN
a6b35bd0-4111-46e9-8796-757b629e65f7,2f9b0730-a408-4707-b8b8-5838dd928877,dae5dae9-3fb6-44f2-8cf1-40a96a1f1957,10845cb9-d365-4aaa-badd-b4fa39c6a26a,id sapien,1974,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,NOT_APPLICABLE,UNKNOWN,NO_GAUGE,PAIRED
bcc26deb-2db4-4905-b977-fdc5636cf66d,babd19fb-15e3-47d8-bf54-b4c5e1dd2428,00c7394c-fcad-43de-bc96-6ac52cf25337,dce17f2e-af3e-40ad-8e00-3496adef44c3,turpis donec,2011,OBSOLETE,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,YES,BUILD_IN,BUILD_IN
92fe9f14-a3e2-40f9-a649-0d03bfd098fd,f4ba3534-076c-4f2a-a160-a242ec4915a0,8aede1f5-2836-4674-91e9-2dae1190a610,dce17f2e-af3e-40ad-8e00-3496adef44c3,tristique,1964,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,BUILD_IN
d03d15cc-514e-4d24-8ec3-05884011f350,5039d43c-ad46-4df9-bd08-2bac18107908,f81b7143-3109-409a-8b41-3dc26651bf29,10845cb9-d365-4aaa-badd-b4fa39c6a26a,quisque porta volutpat,1966,FUNCTIONING,NOT_IN_USE,UNKNOWN,NO,YES,NO_GAUGE,BUILD_IN
33a73dc4-b10a-4592-8725-00903966c542,62140073-ffbb-49d7-881e-49cc6996b35c,0fd90935-bd0e-4977-90d3-d62ab5a350eb,dce17f2e-af3e-40ad-8e00-3496adef44c3,justo,1952,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,NO,NO,NO_GAUGE,BUILD_IN
7b7d825c-50b1-4bb6-9efb-faadf208739e,a485c214-5342-4821-ab25-f9a4f9c11fc9,5e63c422-140f-4b3d-865e-29415b9a20dc,dce17f2e-af3e-40ad-8e00-3496adef44c3,curabitur,1987,OBSOLETE,ACTIVE,UNKNOWN,UNKNOWN,NO,PAIRED,PAIRED
07693585-2f05-4f23-94f1-84dc26f7a9cf,2ef686cb-501b-43ef-ba8d-87c0c066d6bd,284ba48e-71c0-4d8c-80ae-530afb5a248c,dce17f2e-af3e-40ad-8e00-3496adef44c3,ligula,1951,FUNCTIONING,ACTIVE,YES,UNKNOWN,NOT_APPLICABLE,PAIRED,NO_RTM
06fb240c-31e2-4cfc-ac55-4e83dfef5b1c,bcce8ffc-e0b5-45d3-9963-5b2b065a8e92,0de3b29d-7a4f-4d4c-b3dc-b5a2c532bc8c,dce17f2e-af3e-40ad-8e00-3496adef44c3,volutpat in congue,1961,FUNCTIONING,ACTIVE,UNKNOWN,NO,UNKNOWN,PAIRED,PAIRED
4e05d245-0da1-4e39-896f-310b481ce593,02a752ff-9909-44c1-a66e-f279c20b78e3,8d6b562e-431d-4488-8e6c-1df76a487dab,10845cb9-d365-4aaa-badd-b4fa39c6a26a,lobortis vel,2003,FUNCTIONING,NOT_IN_USE,YES,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,BUILD_IN
b2cb52e2-7f96-48a0-bb47-c76452b69884,3cf1491f-a7b4-42e2-9a06-2af70070474f,5e977a66-f258-41c2-bb82-3fc7ff92ca89,dce17f2e-af3e-40ad-8e00-3496adef44c3,velit,1998,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,YES,YES,PAIRED,BUILD_IN
3ff312e8-c1a2-4363-886d-f838f8b470a6,54f49f59-8036-4c62-b35f-ca7aa46be30f,20c1346d-c648-4973-a1e6-944082d88166,dce17f2e-af3e-40ad-8e00-3496adef44c3,quam sapien varius,1961,FUNCTIONING,NOT_IN_USE,UNKNOWN,NOT_APPLICABLE,NO,BUILD_IN,PAIRED
95cf89b5-bb03-40e8-b973-106cf56c2bf1,3b1d848a-9e93-4550-ae89-92b7ddda4ad2,ee327fe8-6c0d-4556-b2f2-4696aef38ad7,dce17f2e-af3e-40ad-8e00-3496adef44c3,ipsum,1969,FUNCTIONING,ACTIVE,NO,NOT_APPLICABLE,NO,BUILD_IN,PAIRED
6db9718a-ee6c-4b33-8e6d-ac7ce6acc03d,bcded869-e236-41a7-a2fc-a303cfca361a,b0586871-32c9-4b31-9493-352a1617a1be,10845cb9-d365-4aaa-badd-b4fa39c6a26a,non mauris,1987,FUNCTIONING,NOT_IN_USE,UNKNOWN,NO,UNKNOWN,BUILD_IN,BUILD_IN
bcdbdc3b-34e9-4bd0-b2ee-67966513e5f2,bb133db2-3bbc-42df-b648-866eaddf5105,5b773792-4ca0-4b13-94ee-af378bb5bd7a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,eget,2015,OBSOLETE,NOT_IN_USE,NO,NO,NOT_APPLICABLE,PAIRED,PAIRED
4a0fa15b-839a-4f94-8ca1-22380f8ee1ae,ebf61e0f-379d-4ef7-a16c-b85e467680f4,04679420-3dc4-4cb9-a2e8-666e0dda4a56,10845cb9-d365-4aaa-badd-b4fa39c6a26a,duis,1954,NON_FUNCTIONING,NOT_IN_USE,YES,NO,YES,NO_GAUGE,NO_RTM
0c0dc5ad-b631-49bb-872f-b1e670f8389b,cef3bc05-3859-42bc-8abc-2f296470e839,3ebfe3e5-2dd0-4c46-80fb-0ba45241122d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,quam sollicitudin vitae,1995,NON_FUNCTIONING,ACTIVE,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,BUILD_IN
d0b802a1-520d-4368-bbb8-d54e47169409,6958cfaf-26d0-496b-97a6-ad7f46c6cd0f,8e4deb2b-483d-4c90-a6f6-4310f066456d,dce17f2e-af3e-40ad-8e00-3496adef44c3,donec quis orci,1988,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NO,NOT_APPLICABLE,PAIRED,BUILD_IN
937408ee-1fc5-4d87-8900-6f5fc4c86a47,3d173d56-6d9f-405b-8cc9-27f21ac2811d,d2f579e6-473a-401e-89cc-4f838116d48c,dce17f2e-af3e-40ad-8e00-3496adef44c3,in sapien iaculis,1992,FUNCTIONING,ACTIVE,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,NO_RTM
a427d89d-f4f9-4cec-b662-72a01024363e,b4afa5d7-63ec-40a1-bcfe-21410366ff27,28b02acb-830f-413e-9c3f-a85e153de512,dce17f2e-af3e-40ad-8e00-3496adef44c3,mauris viverra diam,1990,FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,NO,NOT_APPLICABLE,PAIRED,NO_RTM
738e7a49-3ab0-4d8f-b647-60b8874e93dd,a0d684a6-248a-4dd2-ab39-71cd13931903,116f9b0a-3e8a-4c6b-9fe5-af82565e73db,dce17f2e-af3e-40ad-8e00-3496adef44c3,porta,1976,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NOT_APPLICABLE,YES,NO_GAUGE,BUILD_IN
4a3dadc4-74a1-4057-a2f9-91cc23bd06e2,10c6a93c-f4e2-48c6-8602-77147a17bcbc,066efe36-6c52-46b5-8f88-ed671247a441,dce17f2e-af3e-40ad-8e00-3496adef44c3,curabitur gravida nisi,1958,OBSOLETE,ACTIVE,NOT_APPLICABLE,YES,YES,NO_GAUGE,PAIRED
e24422a6-2367-4ea6-afa1-ef4946e4b4f2,0ee749b1-b1f2-444c-8757-f993176b09a0,b2d8f026-d4f9-4073-9d4f-e4a678e708e1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ut rhoncus aliquet,2011,NON_FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,YES,BUILD_IN,NO_RTM
da286f36-a294-48ed-bf2b-3ed647166293,1435038c-f72f-4a24-9da2-bb45cd954522,0b43ee74-2cd8-48ff-9978-f94f5146a15d,dce17f2e-af3e-40ad-8e00-3496adef44c3,pulvinar nulla pede,2004,FUNCTIONING,ACTIVE,NO,NO,NOT_APPLICABLE,NO_GAUGE,NO_RTM
9188615c-4878-4181-b7f2-6a984bb52d7f,cb450814-e8ba-4ad5-80bf-20bb62fc7091,c0da5cf1-63be-41d8-a92c-24fb5bfc4da7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,sit amet,1980,OBSOLETE,NOT_IN_USE,NOT_APPLICABLE,YES,NO,NO_GAUGE,BUILD_IN
a0b09447-6bb3-4248-8d9c-63e1ab2ec6b3,160e343a-a17e-4141-a86c-c4bbd3be3847,adb60789-6369-4cff-b22c-396941465953,dce17f2e-af3e-40ad-8e00-3496adef44c3,sagittis dui,1989,OBSOLETE,IN_STORE_FOR_ALLOCATION,YES,NO,UNKNOWN,NO_GAUGE,PAIRED
f4f4322b-1004-4aeb-8297-7c8681866686,f2eb5391-262d-47d6-a59d-c918e0a1223d,a03ccfa0-45e3-439c-bcf1-6e00f276b8b7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,platea dictumst maecenas,1960,OBSOLETE,ACTIVE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,BUILD_IN,NO_RTM
25c8ff13-3f77-4bc2-adbf-2f2ce24add21,3b71508c-3496-4acf-a7d2-baa4f43dbd4a,66a22a05-cb14-4d16-9630-083c9a37aade,dce17f2e-af3e-40ad-8e00-3496adef44c3,eget tincidunt eget,2008,OBSOLETE,ACTIVE,YES,NOT_APPLICABLE,NO,NO_GAUGE,PAIRED
47bf015a-1873-451c-91e9-f00634e19cae,496aab3a-3c76-4234-9c3e-6fe9b6a04280,fa92530c-6354-4eed-96e8-b5160eef6da3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,arcu adipiscing molestie,1987,OBSOLETE,NOT_IN_USE,YES,YES,NOT_APPLICABLE,BUILD_IN,NO_RTM
9cc8b641-4e1a-445f-9855-5a162c1fecc3,eec9e807-e282-4067-aaac-4b8d557ca9a0,2323b7c6-9878-45e0-ae5b-b4df594fe798,10845cb9-d365-4aaa-badd-b4fa39c6a26a,eget eleifend luctus,1955,NON_FUNCTIONING,NOT_IN_USE,YES,YES,YES,NO_GAUGE,NO_RTM
64c7d4d1-ac4a-45f9-85f0-e843f4bb062d,8d4cd92d-65b9-42fb-abc9-f01b42dfa65c,f4041d74-78fd-42b2-950f-8e637817a422,10845cb9-d365-4aaa-badd-b4fa39c6a26a,lacinia sapien,2007,OBSOLETE,NOT_IN_USE,UNKNOWN,NOT_APPLICABLE,NO,NO_GAUGE,BUILD_IN
d6dff674-ae04-4d49-9461-f8bffed286d5,a485c214-5342-4821-ab25-f9a4f9c11fc9,205addb4-9610-434b-9d0c-95a1f077ee74,dce17f2e-af3e-40ad-8e00-3496adef44c3,nisi vulputate,1959,OBSOLETE,IN_STORE_FOR_ALLOCATION,UNKNOWN,UNKNOWN,NOT_APPLICABLE,BUILD_IN,BUILD_IN
